,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,id,index
0,123,48,33,32,30,36,52,306,607,1032,1593,2133,2418,2556,2466,2444,2298,2277,2201,1986,1441,852,450,198,7845.0,4470.0
0,10,1,1,1,1,4,83,173,207,408,474,570,580,520,444,387,353,371,404,393,361,292,216,67,7857.0,4478.0
0,341,104,8,4,4,6,111,396,1099,1407,1730,2548,3025,3280,3320,3180,3214,3519,3564,3570,3310,2615,1707,823,8046.0,4610.0
0,6,0,0,0,0,45,110,289,374,465,471,481,456,445,445,467,481,389,272,191,137,84,38,21,8200.0,4697.0
0,0,0,0,0,0,0,0,0,31,42,53,57,61,72,89,100,89,61,29,10,2,0,0,0,8225.0,4714.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8239.0,4721.0
0,1183,723,244,82,58,57,135,318,863,2139,3216,4934,5867,5987,5587,5278,5322,6174,6289,5841,4875,3842,2854,2097,8240.0,4722.0
0,60,2,2,2,2,50,104,178,239,433,764,932,972,943,879,801,738,698,582,435,292,232,192,127,8241.0,4723.0
0,474,156,36,28,33,53,181,678,1999,3729,6820,9628,10777,11147,11207,10701,9707,8882,7671,6132,4174,2727,1747,1028,8268.0,4742.0
0,6,0,0,0,0,32,77,136,416,816,1153,1141,1065,988,749,525,446,430,447,396,257,131,53,20,8576.0,4952.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8771.0,5067.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8781.0,5074.0
0,1044,532,125,52,20,30,33,405,1286,2519,3776,4867,5502,5623,5159,4637,4318,4650,4660,4365,3727,3002,2186,1663,9072.0,5252.0
0,210,141,138,131,160,114,229,364,461,467,460,472,453,438,418,397,379,350,309,272,216,198,220,212,9076.0,5255.0
0,0,0,0,0,0,0,3,17,340,865,1228,1449,1460,1331,1092,781,666,609,462,337,182,106,32,5,9214.0,5338.0
0,54,0,1,1,0,0,0,0,29,101,231,346,442,415,386,385,379,362,396,354,356,323,243,145,9262.0,5366.0
0,0,0,0,0,0,0,2,92,425,778,890,920,785,613,455,374,303,237,183,111,59,36,23,0,9355.0,5415.0
0,0,0,0,0,0,0,0,22,27,27,27,27,31,40,40,40,36,27,18,9,0,0,0,0,9377.0,5427.0
0,0,0,0,0,0,38,156,367,838,1392,1672,1688,1621,1545,1437,1193,955,805,720,609,399,187,59,12,9382.0,5431.0
0,41,1,1,1,1,7,24,84,396,636,809,1047,1071,1027,998,983,1013,1234,1338,1319,1057,676,304,84,9383.0,5432.0
0,834,417,73,27,20,14,22,341,1121,2318,3499,4448,5010,4961,4430,3891,3604,3867,3893,3641,2971,2258,1613,1198,9384.0,5433.0
0,160,34,12,7,8,36,61,113,290,546,775,1438,1742,1665,1397,1169,1089,1179,1135,1127,891,684,501,313,9385.0,5434.0
0,239,87,7,7,7,81,183,237,636,1195,1489,1877,2013,1928,1755,1600,1543,1510,1409,1406,1216,959,741,537,9386.0,5435.0
0,118,76,47,37,10,10,101,565,1282,2555,3165,3244,2997,2848,2537,2034,1636,1623,1626,1426,1039,602,370,197,9387.0,5436.0
0,0,0,0,0,0,0,140,222,236,302,358,322,274,250,238,223,191,140,91,52,25,8,0,0,9388.0,5437.0
0,0,0,0,0,0,0,0,47,65,185,267,405,422,345,297,229,210,171,147,103,51,22,0,0,9411.0,5451.0
0,2,1,1,1,1,2,20,234,678,1151,1352,1566,1566,1434,1211,1105,980,819,621,386,202,103,55,26,9722.0,5680.0
0,0,0,0,0,0,0,0,0,0,0,0,36,55,64,62,61,71,88,94,80,53,27,10,0,9770.0,5713.0
0,23,6,6,6,6,14,48,234,394,756,979,1252,1231,1106,1053,998,820,594,482,373,278,195,117,51,9852.0,5770.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9970.0,5857.0
0,0,0,0,0,0,18,54,255,453,1194,1354,1191,986,827,720,604,508,377,299,149,49,8,0,0,10020.0,5892.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10085.0,5935.0
0,841,442,112,54,15,25,19,271,920,1646,2700,3667,4273,4452,4039,3604,3272,3334,3360,3237,2920,2381,1832,1416,10221.0,6028.0
0,793,414,105,47,15,25,19,298,869,1315,2259,3129,3524,3596,3324,3073,2903,3135,3268,3142,2737,2161,1622,1326,10222.0,6029.0
0,868,404,35,23,23,24,139,454,1263,1755,2389,3446,4177,4730,4817,4574,4342,4530,4327,4137,3628,3091,2522,1758,10599.0,6190.0
0,2,0,0,0,0,0,12,135,467,806,3456,5145,6086,6758,7218,7178,6614,6070,5080,3161,1284,327,98,29,11016.0,6446.0
0,0,0,0,0,0,0,0,18,155,216,349,400,369,365,407,375,266,150,135,131,84,32,5,0,11223.0,6593.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11330.0,6672.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11334.0,6674.0
0,0,0,0,0,0,0,0,0,0,89,89,77,59,43,35,39,50,66,87,97,70,23,0,0,11341.0,6680.0
0,0,0,0,0,0,25,118,332,601,1209,1358,1267,1139,1046,875,686,522,435,358,229,124,56,18,7,11481.0,6784.0
0,0,0,0,0,0,0,41,144,179,144,104,68,25,9,0,0,0,0,0,0,0,0,0,0,11492.0,6795.0
0,1015,635,151,39,23,24,72,205,747,1636,2795,4219,5087,5394,5243,4950,4689,4869,4820,4654,3938,3266,2767,2066,11507.0,6805.0
0,0,0,0,0,0,0,0,33,63,72,57,41,37,38,37,43,43,23,1,0,0,0,0,0,11580.0,6855.0
0,0,0,0,0,0,6,24,45,63,159,145,293,346,373,364,353,355,356,333,291,203,100,32,0,11774.0,6974.0
0,0,0,0,0,0,0,13,33,53,60,46,26,0,0,0,0,0,0,0,0,0,0,0,0,11775.0,6975.0
0,0,0,0,0,0,49,162,326,574,1238,1324,1278,1173,1051,974,868,797,659,479,347,188,51,2,0,11776.0,6976.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11787.0,6987.0
0,0,0,0,0,0,0,0,0,0,0,40,51,54,48,45,51,51,27,0,0,0,0,0,0,11981.0,7126.0
0,398,148,70,48,6,44,189,605,1304,2201,3396,4407,5167,5120,4828,4600,4408,4217,4016,3490,2777,2095,1521,894,12192.0,7246.0
0,137,14,5,5,5,35,147,499,1077,2150,3076,3872,4907,5204,4980,4492,3974,3625,3540,3104,2362,1692,1064,490,12193.0,7247.0
0,843,342,0,7,1,1,80,643,1440,2236,3195,4487,4942,5101,4800,4527,4628,5468,5386,4969,4266,3362,2237,1389,12250.0,7282.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12251.0,7283.0
0,0,0,0,0,0,5,22,169,301,468,611,701,730,672,549,443,393,327,296,264,176,75,8,0,12252.0,7284.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12298.0,7321.0
0,14,1,1,1,3,7,67,389,727,1100,1301,1536,1580,1582,1579,1481,1437,1405,1253,1036,810,559,337,56,12403.0,7394.0
0,0,0,0,0,1,3,62,300,654,1505,1795,1915,1941,1917,1810,1584,1341,1146,1001,787,458,101,24,8,12610.0,7537.0
0,1,0,0,0,0,0,30,224,767,1238,1444,1679,1693,1581,1343,1206,1116,981,735,546,345,151,60,13,12611.0,7538.0
0,0,0,0,0,0,0,11,88,545,959,1077,1087,1061,952,833,699,567,488,454,332,162,53,10,0,12633.0,7552.0
0,0,0,0,0,0,0,0,0,0,0,18,25,27,25,24,34,65,100,0,0,0,0,0,0,12881.0,7717.0
0,0,0,0,0,0,0,0,0,10,23,90,81,97,118,141,155,141,92,0,0,0,0,0,0,13000.0,7796.0
0,1107,526,206,120,111,104,217,558,1200,2126,2850,4250,5078,5322,5361,5500,6079,6778,6948,6546,5621,4469,3328,2148,13034.0,7822.0
0,0,0,0,0,0,0,56,210,652,1038,1181,1260,1241,1069,924,845,722,611,533,383,189,68,8,0,13087.0,7856.0
0,0,0,0,0,0,0,0,0,0,100,102,72,32,8,0,0,0,0,0,0,0,0,0,0,13290.0,7979.0
0,299,124,35,52,63,77,121,454,1413,2080,2644,3247,3468,3315,3176,2817,2698,3199,3529,3558,3045,2242,1416,763,13419.0,8060.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13484.0,8100.0
0,681,332,9,0,1,3,84,469,1246,2312,3414,4584,5032,5319,5369,5083,4755,5053,4757,4512,4040,3138,2069,1239,13549.0,8139.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13584.0,8158.0
0,0,0,0,0,0,0,20,54,91,100,72,36,16,12,13,15,15,13,11,8,5,2,0,1,13880.0,8383.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13886.0,8388.0
0,3,3,3,3,3,3,36,92,146,463,565,627,608,523,458,380,406,388,315,251,169,94,38,12,14000.0,8447.0
0,50,82,79,0,0,0,12,22,239,528,687,777,833,814,799,774,740,684,560,390,324,231,98,59,14176.0,8562.0
0,0,0,0,0,0,32,103,154,154,181,245,253,232,176,156,142,130,135,158,115,41,12,0,0,14213.0,8590.0
0,65,14,16,83,38,31,106,332,553,913,1206,1176,966,845,765,692,702,656,587,536,338,272,258,225,14232.0,8601.0
0,490,244,35,23,27,40,148,373,1098,1799,2178,2727,3147,3377,3175,2945,2881,3155,3075,3082,2696,2184,1539,987,14357.0,8681.0
0,0,0,0,0,0,0,0,65,286,650,616,566,554,573,527,408,236,131,111,55,24,9,0,0,14399.0,8699.0
0,0,0,0,0,0,0,0,0,0,61,88,88,94,100,85,55,26,8,0,0,0,0,0,0,14586.0,8823.0
0,0,0,0,0,12,52,97,272,450,564,2888,4594,5531,6256,6760,6609,5988,5569,4788,2963,1211,288,57,14,14634.0,8860.0
0,0,0,0,0,0,0,19,137,398,931,1143,1241,1162,984,829,637,551,553,507,367,202,76,14,1,14718.0,8919.0
0,71,21,5,2,2,67,135,345,790,1349,1623,1758,1775,1795,1712,1547,1417,1184,1073,891,706,552,367,149,14729.0,8925.0
0,336,117,25,10,6,6,22,172,884,1442,2121,3398,3956,3981,3797,3571,3418,3577,3664,3540,2784,1984,1211,667,14748.0,8938.0
0,0,0,0,0,0,0,0,45,80,98,88,64,47,45,49,49,46,39,29,0,0,0,0,0,14800.0,8976.0
0,0,0,0,0,0,0,33,261,378,573,580,587,580,511,340,215,179,166,129,77,29,1,0,0,14859.0,9014.0
0,19,0,0,0,0,11,73,97,243,414,596,601,641,761,841,765,707,715,655,527,367,217,114,58,14917.0,9053.0
0,197,113,61,37,44,41,111,226,424,879,1143,1509,1651,1626,1518,1361,1340,1316,1144,1022,927,710,475,339,15243.0,9278.0
0,21,0,0,0,0,42,135,252,472,569,516,537,552,531,481,386,364,362,336,280,229,202,150,87,15279.0,9297.0
0,104,41,0,0,0,6,15,206,466,968,1229,1222,1101,1061,994,930,981,982,888,708,465,317,217,126,15325.0,9327.0
0,145,120,20,40,51,65,141,460,1251,1883,2336,2683,2731,2657,2412,2111,1892,1670,1407,1097,758,442,289,204,15464.0,9421.0
0,0,0,0,0,0,23,55,100,275,491,699,653,568,401,277,277,247,209,210,181,99,26,0,0,15544.0,9466.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15780.0,9615.0
0,1,1,1,1,10,35,186,495,1249,1946,2181,2240,2175,1968,1658,1498,1572,1560,1403,1209,765,326,80,15,15783.0,9617.0
0,162,63,2,2,2,25,130,579,1646,2416,3393,4308,4352,3759,3248,2852,2628,2820,2716,2303,1658,1079,640,315,15916.0,9704.0
0,0,0,0,0,0,0,0,0,0,13,46,73,80,66,60,60,66,66,60,40,20,0,0,0,15928.0,9714.0
0,0,0,0,0,0,0,0,23,40,38,115,108,82,55,17,6,2,2,4,4,2,2,0,0,15944.0,9726.0
0,17,4,0,0,17,32,57,85,153,481,436,361,297,243,164,125,124,123,132,141,147,120,83,54,16054.0,9803.0
0,17,4,0,0,17,32,85,116,132,186,143,134,167,166,131,95,76,78,90,107,115,108,83,54,16055.0,9804.0
0,50,32,17,34,72,157,233,260,312,318,401,473,507,488,451,496,489,449,407,365,280,217,137,78,16072.0,9816.0
0,4,0,0,0,0,8,29,60,189,279,267,209,156,146,167,175,172,176,186,155,92,31,16,8,16082.0,9824.0
0,224,63,4,1,1,47,89,287,836,1686,2051,2853,3043,2477,2119,1901,1790,1726,1611,1358,1049,786,572,446,16131.0,9856.0
0,7,7,7,7,7,7,150,563,1418,2064,2312,2309,1851,1456,1103,978,758,843,793,677,449,214,87,36,16222.0,9910.0
0,21,21,21,12,14,34,124,421,686,1389,1843,1989,1987,1793,1576,1444,1350,1135,835,585,413,280,124,23,16374.0,10018.0
0,0,0,0,0,0,25,43,25,512,598,627,699,645,552,444,315,246,207,176,157,107,41,0,0,16456.0,10073.0
0,1211,526,35,23,34,42,152,457,1230,2296,3679,5731,7155,7919,7778,7257,7104,7697,7863,7476,6326,5097,3973,2684,16743.0,10280.0
0,1,1,0,1,1,1,1,25,65,57,19,0,1,1,1,1,1,1,1,1,1,1,1,1,16756.0,10291.0
0,0,0,0,0,0,0,0,0,0,0,66,88,87,62,66,100,16,0,0,0,0,0,0,0,16897.0,10385.0
0,4,4,4,0,4,5,140,217,355,970,1057,1031,867,823,769,646,498,447,440,320,191,41,5,4,16908.0,10390.0
0,0,0,0,0,0,0,0,0,0,42,48,62,57,22,5,5,0,0,0,0,0,0,0,0,16909.0,10391.0
0,0,0,0,0,0,0,0,0,238,450,511,555,538,477,414,357,307,233,113,90,86,59,20,0,17043.0,10453.0
0,41,1,1,1,1,7,30,121,458,732,874,1060,1189,1174,1153,1109,1109,1186,1149,1099,871,572,256,84,17227.0,10573.0
