,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,id,index
0,0,0,0,0,0,0,0,0,0,33,46,60,66,70,66,66,63,46,33,50,66,46,16,0,5595.0,2940.0
0,9,9,9,9,9,9,104,260,317,414,495,520,505,482,468,467,440,347,218,141,59,30,9,9,5613.0,2950.0
0,58,11,2,2,0,20,74,252,825,1170,1454,1616,1657,1737,1799,1807,1760,1748,1696,1595,1178,670,308,149,5643.0,2973.0
0,0,0,0,0,0,31,98,125,172,433,552,623,582,546,549,568,580,507,522,440,291,135,6,0,5784.0,3059.0
0,7,7,7,7,13,55,218,468,725,1222,1354,1393,1289,1187,1175,1104,904,536,362,194,92,40,13,11,5904.0,3132.0
0,94,68,45,44,85,286,578,812,1016,1215,1658,1837,1755,1614,1520,1460,1347,1424,1316,1190,939,627,357,238,6075.0,3266.0
0,60,41,34,35,42,48,150,121,393,1025,1404,1794,1765,1675,1631,1798,1777,1583,1356,1123,829,594,377,231,6081.0,3270.0
0,0,0,0,0,0,0,0,0,257,252,249,259,285,297,277,223,161,76,51,37,0,0,0,0,6085.0,3274.0
0,0,0,0,0,0,0,81,241,633,731,852,913,956,904,735,595,538,375,219,153,117,38,1,0,6087.0,3276.0
0,290,132,68,81,101,201,773,1683,3470,5032,6313,8513,8930,8061,7150,6782,7059,7268,6803,5584,4077,2698,1579,878,6114.0,3290.0
0,0,0,0,0,0,0,14,65,307,391,379,441,388,366,424,406,332,261,231,172,104,46,0,0,6198.0,3341.0
0,42,19,18,18,25,130,470,1215,1901,2294,2639,3144,3188,2975,2620,2181,1823,1626,1634,1276,727,364,157,82,6270.0,3392.0
0,11,11,17,28,119,222,269,368,440,536,640,741,819,797,767,781,826,788,600,403,232,113,35,22,6272.0,3393.0
0,12,12,18,29,133,243,294,395,462,547,636,723,798,794,792,841,912,887,689,453,234,93,41,23,6278.0,3399.0
0,24,20,18,29,103,159,193,296,366,415,415,444,515,588,675,784,851,798,618,473,335,211,136,67,6279.0,3400.0
0,68,47,28,30,45,66,125,443,1544,2128,2316,2760,2862,2730,2440,1985,1686,1330,1129,917,688,471,268,167,6293.0,3408.0
0,149,47,3,3,3,64,232,423,1410,1933,2201,2497,2586,2547,2383,2173,2159,2056,1832,1528,1177,857,740,601,6295.0,3409.0
0,1,0,0,0,0,0,0,38,224,442,617,688,720,732,715,682,766,809,686,465,201,66,29,14,6298.0,3411.0
0,1,1,1,1,9,74,161,562,934,994,1404,1718,1664,1431,1328,1310,1302,1200,923,546,206,64,18,5,6300.0,3413.0
0,0,0,0,0,0,0,26,34,140,181,234,393,377,293,246,264,343,390,295,236,121,34,0,0,6410.0,3496.0
0,0,0,0,0,0,0,1,52,298,483,573,680,808,892,885,941,1106,1074,739,445,220,75,15,1,6467.0,3535.0
0,0,0,0,0,0,0,15,51,240,414,612,730,727,636,698,725,739,781,639,447,206,71,7,0,6468.0,3536.0
0,2,2,3,12,3,72,146,291,696,1167,1604,1924,1863,1696,1658,1728,1929,1811,1424,848,377,111,68,24,6469.0,3537.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.0,3591.0
0,261,98,41,27,52,336,768,1559,2535,3388,5842,8219,8677,8258,7939,8031,8571,9058,8118,6173,4151,2438,1194,588,6607.0,3630.0
0,0,0,0,0,0,0,222,484,897,1242,1406,1774,1773,1634,1535,1510,1477,1364,1270,979,529,119,0,0,6638.0,3650.0
0,0,0,0,0,6,30,87,269,598,973,1136,1418,1408,1240,1194,1237,1170,978,847,612,281,110,20,0,6787.0,3750.0
0,35,12,4,4,4,25,446,780,1141,1637,2200,3414,3241,2723,2329,2130,2257,2305,2117,1912,1451,895,495,202,6829.0,3776.0
0,33,28,26,30,32,183,403,607,861,1277,2011,3235,3014,2442,2288,2269,2430,2446,2307,1810,1127,520,138,83,6844.0,3789.0
0,0,0,0,0,0,1,22,164,338,656,1230,1459,1560,1469,1343,1332,1362,1240,872,463,143,44,19,8,7015.0,3911.0
0,12,6,5,5,8,110,274,862,1577,1996,2893,3373,3407,3280,3221,3200,2995,2546,2102,1542,827,360,137,44,7051.0,3930.0
0,0,0,0,0,0,0,0,45,373,379,490,506,512,518,541,549,524,434,310,87,38,15,0,0,7060.0,3935.0
0,270,149,58,4,4,115,497,797,1482,2244,2855,4193,4555,4200,3936,3867,4188,4826,5254,4698,3473,2203,1252,857,7086.0,3957.0
0,0,0,0,0,0,1,62,252,522,508,585,683,691,590,535,533,577,574,471,308,126,55,15,4,7087.0,3958.0
0,6,7,9,15,47,103,203,553,902,1348,1605,1797,1723,1663,1587,1594,1417,1292,982,626,276,112,36,6,7088.0,3959.0
0,1,1,1,1,1,5,12,60,255,514,490,453,428,416,415,417,491,368,242,160,67,15,1,1,7089.0,3960.0
0,28,10,3,3,4,107,206,567,1683,2743,3372,3938,3714,3392,3266,3312,3133,2741,2433,2061,1357,782,466,335,7129.0,3990.0
0,51,31,5,5,7,139,493,922,1222,1594,1968,2925,2933,2399,2082,2035,2175,2223,1958,1537,1051,646,307,108,7257.0,4073.0
0,51,30,4,4,8,107,440,979,1343,1683,2197,3708,3618,2785,2362,2328,2490,2648,2343,1850,1193,722,375,123,7273.0,4087.0
0,0,0,0,0,0,0,31,59,139,181,159,215,218,186,298,277,262,348,354,186,49,13,3,0,7389.0,4148.0
0,168,93,59,79,112,190,686,1329,2171,2919,3326,4488,4705,4090,3496,3354,3729,3696,3234,2401,1626,1199,817,442,7436.0,4179.0
0,8,2,1,1,8,27,71,158,540,817,1012,1265,1340,1279,1226,1157,1079,1049,878,577,319,172,64,25,7485.0,4217.0
0,0,0,0,0,0,19,58,248,724,944,945,1012,1019,1050,999,802,626,364,245,151,84,39,6,1,7486.0,4218.0
0,0,0,4,17,15,154,167,295,465,591,673,780,800,819,812,780,773,689,637,455,285,138,45,18,7487.0,4219.0
0,12,21,3,57,48,172,260,315,257,466,478,549,503,468,495,507,461,430,386,330,244,162,87,43,7488.0,4220.0
0,30,30,30,35,51,174,341,438,602,562,665,713,661,614,610,676,782,664,451,346,174,89,34,30,7489.0,4221.0
0,0,0,0,0,36,86,112,230,509,1092,1518,1982,1843,1516,1515,1726,1842,1739,1338,816,320,91,16,1,7491.0,4222.0
0,0,0,0,0,0,0,0,0,42,44,37,98,119,114,101,113,145,167,175,140,91,51,25,11,7492.0,4223.0
0,105,66,36,6,6,13,100,178,669,1251,1513,1743,1675,1615,1693,1850,1963,1828,1526,1228,912,581,302,217,7493.0,4224.0
0,0,0,0,0,0,0,15,33,59,73,105,210,168,119,115,118,131,97,87,62,37,17,6,0,7496.0,4226.0
0,1,1,1,1,1,1,18,52,79,87,91,130,133,110,86,91,129,161,156,112,76,39,12,2,7497.0,4227.0
0,0,0,0,0,0,0,0,0,40,45,45,45,40,30,20,10,5,0,0,0,0,0,0,0,7518.0,4242.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7555.0,4271.0
0,11,11,11,13,16,78,210,254,546,809,873,909,883,865,829,729,650,605,587,503,374,253,111,53,7571.0,4284.0
0,11,11,11,13,16,78,158,194,490,764,842,888,855,825,773,664,569,515,508,450,340,237,103,53,7572.0,4285.0
0,0,0,0,0,0,0,0,0,0,0,21,25,28,28,25,18,11,5,0,0,0,0,0,0,7626.0,4321.0
0,88,39,10,10,6,59,268,534,898,1039,1283,1913,2005,1742,1493,1426,1674,1848,1790,1495,983,629,342,168,7682.0,4355.0
0,52,45,39,27,27,115,314,394,392,361,382,397,397,421,445,426,418,377,347,307,259,210,140,90,7699.0,4367.0
0,0,0,0,0,0,33,55,44,33,22,11,22,22,33,33,44,44,44,44,33,33,22,11,0,7789.0,4429.0
0,42,31,29,33,35,148,354,576,856,1275,1972,3208,2976,2428,2282,2221,2290,2259,2135,1696,1102,555,202,133,7845.0,4470.0
0,5,1,1,1,1,81,133,131,177,232,295,395,416,367,388,472,496,540,526,440,255,172,62,16,7857.0,4478.0
0,41,12,4,4,4,51,547,1042,1788,2514,3292,4985,4919,4269,3695,3362,3496,3573,3375,2973,2260,1268,617,263,8046.0,4610.0
0,10,0,0,0,0,81,237,323,299,320,319,429,449,430,420,438,459,410,304,210,106,55,31,18,8200.0,4697.0
0,0,0,0,0,0,0,0,17,44,67,78,74,59,44,79,92,109,108,74,29,8,0,0,0,8225.0,4714.0
0,0,0,0,0,0,0,0,80,197,240,253,253,256,243,201,136,76,44,27,15,0,0,0,0,8239.0,4721.0
0,324,159,66,48,53,206,834,1662,4050,6518,7637,10309,10599,9431,8525,8161,8205,7572,6509,5032,3646,2463,1468,890,8240.0,4722.0
0,27,2,2,2,2,98,313,392,566,798,1054,1132,1066,943,866,844,845,767,642,461,278,186,114,61,8241.0,4723.0
0,134,41,31,31,80,356,949,1757,2983,4099,6802,9087,9337,8775,8483,8506,8780,8671,7501,5663,3521,1869,934,425,8268.0,4742.0
0,0,0,0,0,0,19,51,77,284,608,807,977,980,885,819,818,972,853,648,488,246,99,21,7,8576.0,4952.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8771.0,5067.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8781.0,5074.0
0,151,53,36,26,16,100,335,946,1464,1914,2664,3830,3935,3567,3385,3736,4399,5176,5241,4511,3380,2048,1111,717,9072.0,5252.0
0,85,79,87,100,109,156,304,407,510,526,661,702,731,697,643,488,378,323,322,299,240,189,152,149,9076.0,5255.0
0,0,0,0,0,0,0,1,52,351,726,839,919,965,1039,1024,1047,1085,975,614,347,171,75,15,1,9214.0,5338.0
0,15,0,1,1,1,0,29,64,91,87,138,257,303,296,326,408,525,572,500,364,272,214,140,84,9262.0,5366.0
0,0,0,0,0,0,0,2,131,348,507,482,507,610,663,628,531,464,450,426,204,81,31,6,0,9355.0,5415.0
0,0,0,0,0,0,0,22,27,76,85,99,90,81,90,108,127,85,27,4,4,0,0,0,0,9377.0,5427.0
0,0,0,0,0,0,68,240,505,670,1023,1285,1475,1460,1395,1377,1349,1254,1004,796,484,203,62,22,2,9382.0,5431.0
0,8,1,1,1,2,199,544,865,1077,1358,1804,3255,3077,2226,1800,1837,2122,2467,2329,1767,1086,545,140,33,9383.0,5432.0
0,125,37,22,12,14,53,262,945,1608,2103,2921,3690,3776,3532,3438,3632,4094,4596,4593,3861,2722,1570,790,486,9384.0,5433.0
0,61,9,3,3,2,79,148,366,871,1097,1438,2393,2502,2166,1828,1725,1887,2028,1742,1404,1002,637,372,181,9385.0,5434.0
0,90,19,7,7,7,130,251,579,1008,1398,1808,2597,2721,2536,2309,2165,2194,2223,1961,1636,1230,821,541,279,9386.0,5435.0
0,10,10,10,18,18,31,290,553,999,1839,2285,2954,2955,2707,2562,2525,2596,2363,1768,1237,798,425,175,56,9387.0,5436.0
0,0,0,0,0,0,0,131,154,173,198,212,201,175,146,126,104,98,81,56,33,18,8,0,0,9388.0,5437.0
0,0,0,0,0,0,0,40,63,57,89,166,252,238,185,150,153,160,126,85,58,35,0,0,0,9411.0,5451.0
0,1,1,1,1,1,2,33,218,551,939,938,1062,990,905,873,927,931,861,724,431,175,66,26,6,9722.0,5680.0
0,0,0,0,0,0,0,0,0,0,0,0,25,33,29,24,35,56,72,69,49,26,10,0,0,9770.0,5713.0
0,10,6,6,6,6,44,146,303,336,519,637,888,939,912,850,810,764,609,435,291,185,107,48,32,9852.0,5770.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9970.0,5857.0
0,0,0,0,0,0,40,76,213,398,654,804,935,974,952,914,882,796,595,391,212,61,1,0,0,10020.0,5892.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10085.0,5935.0
0,144,48,31,26,19,87,271,686,1034,1362,2312,3850,3789,3101,2899,3198,3626,4116,4050,3461,2508,1587,920,617,10221.0,6028.0
0,142,48,31,26,16,59,192,729,1009,1169,1876,3193,3241,2683,2398,2605,3208,3764,3750,3173,2348,1473,817,573,10222.0,6029.0
0,223,119,24,24,39,128,593,1134,2251,3134,3865,5390,5389,4934,4654,4434,4531,4360,3959,3166,2259,1433,913,627,10599.0,6190.0
0,0,0,0,0,0,19,44,92,189,560,1959,2584,2699,2555,2398,2307,2349,2457,2482,1791,701,190,44,8,11016.0,6446.0
0,0,0,0,0,0,2,12,172,207,283,394,466,436,378,393,431,314,206,255,196,50,3,0,0,11223.0,6593.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11330.0,6672.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11334.0,6674.0
0,0,0,0,0,0,0,0,0,63,109,106,109,102,92,93,138,185,168,94,66,30,0,0,0,11341.0,6680.0
0,0,0,0,0,32,122,238,740,1174,1485,1819,1944,1895,1781,1651,1468,1103,776,648,441,182,91,13,4,11481.0,6784.0
0,0,0,0,0,0,0,27,79,113,130,122,111,105,99,83,61,33,0,0,0,0,0,0,0,11492.0,6795.0
0,275,145,34,27,39,158,678,1372,3726,5869,7360,9977,10011,8838,8038,7608,7127,5840,4893,3840,2753,1783,1016,703,11507.0,6805.0
0,0,0,0,0,0,19,36,121,156,206,216,240,258,270,252,232,226,138,112,76,35,9,1,0,11580.0,6855.0
0,0,0,0,1,5,59,141,167,198,195,184,341,369,334,287,291,321,372,380,259,134,58,2,0,11774.0,6974.0
0,0,0,0,0,0,0,33,33,110,126,103,77,93,86,66,26,6,0,0,0,0,0,0,0,11775.0,6975.0
0,0,0,0,0,0,100,308,396,513,704,768,828,809,776,732,670,645,594,461,256,98,28,2,0,11776.0,6976.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11787.0,6987.0
0,0,0,0,0,0,0,0,0,120,299,298,304,354,347,337,348,259,51,0,0,0,0,0,0,11981.0,7126.0
0,122,79,34,20,49,176,254,456,1197,1938,2998,3775,3985,3676,3466,3329,3171,3063,2777,2299,1800,1119,584,397,12192.0,7246.0
0,27,5,5,5,27,152,216,422,939,1756,2708,3521,3820,3489,3169,3050,2888,2675,2557,2071,1568,940,476,213,12193.0,7247.0
0,210,87,0,7,1,78,438,819,1810,2710,3505,4789,4982,4431,3953,4027,4539,5255,4828,3951,2962,2025,1086,557,12250.0,7282.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12251.0,7283.0
0,0,0,0,0,0,63,51,157,267,351,402,490,484,494,537,518,464,449,369,241,138,39,11,0,12252.0,7284.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12298.0,7321.0
0,23,13,13,13,15,107,235,542,787,1030,1126,1474,1482,1449,1474,1563,1615,1528,1315,1108,806,427,124,55,12403.0,7394.0
0,0,0,0,0,0,67,290,482,1045,1566,1826,1941,1819,1646,1592,1588,1483,1196,927,558,225,56,14,2,12610.0,7537.0
0,1,0,0,0,0,21,43,285,749,1012,1150,1263,1255,1204,1167,1131,1047,933,748,478,267,130,48,13,12611.0,7538.0
0,0,0,0,0,0,23,87,210,505,970,1106,1287,1145,1016,1033,1076,847,639,512,306,124,47,11,0,12633.0,7552.0
0,0,0,0,0,0,0,0,0,0,0,8,8,8,9,13,22,26,12,0,0,0,0,0,0,12881.0,7717.0
0,0,0,0,0,0,0,0,0,3,55,64,62,60,60,56,49,56,67,42,14,0,0,0,0,13000.0,7796.0
0,249,116,69,84,120,240,836,1769,2773,3697,4261,5880,6147,5587,4930,4791,5274,5579,5362,4403,3152,2133,1345,777,13034.0,7822.0
0,0,0,0,0,0,0,43,260,652,959,986,985,1001,1040,1067,1095,939,708,625,609,268,71,0,0,13087.0,7856.0
0,0,0,0,0,0,0,0,0,0,42,107,92,77,88,103,81,48,59,71,46,0,0,0,0,13290.0,7979.0
0,85,54,40,47,69,110,209,729,1431,1885,2382,2733,2741,2528,2300,2323,2490,2743,2836,2755,2227,1312,607,247,13419.0,8060.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13484.0,8100.0
0,157,67,0,0,1,93,457,931,1411,2381,3275,4260,4400,4072,3850,4061,4466,5024,4763,3923,2853,1861,1037,530,13549.0,8139.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13584.0,8158.0
0,0,0,0,0,0,0,1,0,1,1,1,2,5,8,15,20,25,27,30,35,35,26,13,3,13880.0,8383.0
0,0,0,0,0,0,0,0,48,146,245,294,324,345,364,326,254,199,76,22,9,0,0,0,0,13886.0,8388.0
0,3,3,3,3,3,7,170,283,384,412,576,823,723,566,502,508,449,422,298,171,85,31,10,3,14000.0,8447.0
0,0,0,0,0,0,0,0,1,139,287,492,548,566,591,613,646,660,644,531,382,241,65,19,0,14176.0,8562.0
0,0,0,0,0,0,20,43,92,138,161,178,239,209,163,174,198,242,251,169,88,30,5,0,0,14213.0,8590.0
0,22,0,27,27,37,95,192,288,751,1032,1072,1088,1026,987,1067,1114,987,773,603,411,226,149,85,42,14232.0,8601.0
0,185,88,24,24,44,205,933,1831,3795,5618,6585,8391,8297,7529,7006,6375,5675,4617,3775,3036,2209,1334,737,446,14357.0,8681.0
0,0,0,0,0,0,38,176,215,334,611,656,697,775,819,767,646,518,504,291,141,41,11,0,0,14399.0,8699.0
0,0,0,0,0,0,0,0,0,0,20,26,32,38,35,32,23,17,11,0,0,0,0,0,0,14586.0,8823.0
0,0,0,0,0,0,52,138,213,256,363,1668,2379,2530,2332,2120,2047,2051,2111,2103,1490,566,112,14,0,14634.0,8860.0
0,0,0,0,0,0,0,40,148,413,624,747,853,804,712,606,496,434,486,471,305,148,59,7,0,14718.0,8919.0
0,6,2,2,2,2,117,318,507,826,982,1196,1519,1668,1565,1430,1452,1554,1511,1382,974,652,426,237,107,14729.0,8925.0
0,75,26,3,1,3,167,241,592,1141,1419,1953,3444,3488,3000,2677,2820,3370,3943,3780,3176,2294,1426,739,273,14748.0,8938.0
0,0,0,0,0,0,12,26,153,201,231,272,241,208,259,345,315,227,110,89,53,25,0,0,0,14800.0,8976.0
0,0,0,0,0,0,0,37,262,742,1112,1173,1259,1186,1107,1040,879,656,273,122,47,12,0,0,0,14859.0,9014.0
0,0,0,0,0,17,49,89,112,334,540,595,599,618,631,659,683,700,746,517,408,330,196,76,20,14917.0,9053.0
0,64,40,33,34,41,47,147,87,327,804,1049,1393,1393,1314,1272,1424,1372,1257,1098,863,677,516,364,240,15243.0,9278.0
0,1,0,0,0,0,44,83,204,205,264,278,325,384,327,276,245,231,225,212,201,153,98,42,14,15279.0,9297.0
0,34,11,0,0,0,17,34,299,485,730,811,984,1079,1075,1065,1101,1172,1066,878,584,330,238,165,92,15325.0,9327.0
0,69,51,28,40,62,158,299,474,1037,1525,1906,2143,2165,2085,2018,2011,1981,1896,1632,1210,719,340,171,95,15464.0,9421.0
0,0,0,0,0,0,13,46,126,297,400,368,444,380,354,376,489,415,327,270,206,79,5,0,0,15544.0,9466.0
0,0,0,0,0,0,58,69,0,32,46,50,46,39,32,21,10,3,2,0,0,0,0,0,0,15780.0,9615.0
0,2,2,3,12,3,72,171,380,1078,1618,2074,2443,2382,2270,2198,2183,2259,2091,1661,924,404,111,68,24,15783.0,9617.0
0,50,9,2,2,2,129,456,1011,1601,1930,2141,2633,2626,2353,2204,2566,2998,3443,3398,2585,1609,887,414,216,15916.0,9704.0
0,0,0,0,0,0,0,0,0,0,33,53,66,66,53,33,26,60,100,80,26,6,0,0,0,15928.0,9714.0
0,0,0,0,0,0,6,12,21,43,45,42,40,39,61,48,28,34,45,38,21,2,2,0,0,15944.0,9726.0
0,7,15,30,0,40,55,65,108,201,384,434,516,502,472,431,441,344,272,220,177,129,77,48,27,16054.0,9803.0
0,7,15,30,0,40,155,113,106,138,142,127,117,124,144,141,176,157,174,153,137,109,77,48,27,16055.0,9804.0
0,23,19,17,28,89,137,167,268,343,418,486,579,667,703,713,781,854,852,735,584,405,253,130,66,16072.0,9816.0
0,0,0,0,8,12,25,72,203,929,1333,1218,1087,1046,1044,1027,839,548,304,296,224,113,29,12,0,16082.0,9824.0
0,51,13,2,3,3,60,125,546,1095,1497,1698,2200,2262,2234,2099,1963,1971,2025,1903,1493,1093,765,458,292,16131.0,9856.0
0,0,0,0,0,0,104,387,657,1159,1575,1715,1817,1673,1683,1688,1736,1770,1694,1139,650,359,144,45,27,16222.0,9910.0
0,12,12,12,11,17,69,237,371,761,1104,1425,1490,1360,1163,1075,1139,1269,1255,975,684,426,193,50,28,16374.0,10018.0
0,0,0,0,0,12,25,101,312,534,887,878,1036,1099,1057,972,878,735,448,229,138,74,23,6,0,16456.0,10073.0
0,326,140,24,24,34,174,737,1650,3297,4859,6484,9003,9357,8493,7701,7203,7212,6898,6264,5221,3761,2371,1385,903,16743.0,10280.0
0,1,1,1,1,1,2,8,15,21,100,98,97,100,102,94,89,102,78,58,18,1,1,1,1,16756.0,10291.0
0,0,0,0,0,0,0,0,0,0,0,19,24,30,32,29,20,12,0,0,0,0,0,0,0,16897.0,10385.0
0,4,0,0,4,4,89,175,155,315,539,554,691,707,701,779,789,679,524,379,227,92,11,4,0,16908.0,10390.0
0,0,0,0,0,0,0,0,127,460,585,582,544,554,521,433,322,224,71,21,2,0,0,0,0,16909.0,10391.0
0,0,0,0,0,0,0,0,0,257,339,348,406,410,440,444,406,376,311,212,127,72,0,0,0,17043.0,10453.0
0,8,1,1,1,3,212,593,913,1001,1193,1579,2893,2916,2113,1697,1782,2166,2495,2270,1633,958,489,135,33,17227.0,10573.0
