,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,id,index
0,3,3,3,3,3,77,151,282,322,478,538,561,458,391,374,316,247,206,174,116,44,11,4,4,4842.0,2543.0
0,0,0,0,0,0,0,63,139,646,757,637,527,583,686,598,432,254,48,12,0,0,0,0,0,5071.0,2643.0
0,36,7,7,7,14,76,160,357,492,609,990,1434,1523,1501,1450,1479,1582,1692,1551,1208,760,373,152,84,5136.0,2672.0
0,0,0,0,0,0,0,0,103,277,327,344,340,328,326,284,216,174,0,0,0,0,0,0,0,5183.0,2689.0
0,257,128,23,23,16,168,537,1024,2311,3628,4597,6042,6346,5803,5189,4503,3871,2984,2238,1626,1062,635,382,247,5266.0,2747.0
0,0,0,0,0,0,0,0,0,0,16,20,26,30,33,36,46,60,63,53,30,16,0,0,0,5595.0,2940.0
0,9,9,9,9,9,12,109,130,201,361,385,417,433,403,371,315,291,250,210,139,81,42,9,9,5613.0,2950.0
0,39,13,2,2,2,12,38,159,647,1005,1220,1332,1421,1414,1426,1428,1458,1430,1359,1095,812,475,185,86,5643.0,2973.0
0,0,0,0,0,0,30,104,135,179,395,486,581,579,572,566,533,521,562,528,327,163,64,4,0,5784.0,3059.0
0,11,13,11,11,13,38,178,401,632,1144,1351,1416,1314,1172,1109,1007,789,429,254,123,49,18,5,5,5904.0,3132.0
0,60,44,28,24,48,157,457,761,1117,1275,1503,1494,1350,1199,1064,995,1085,1173,1043,808,560,364,205,147,6075.0,3266.0
0,60,40,31,27,29,35,48,86,303,806,1063,1458,1561,1580,1550,1580,1479,1386,1273,922,612,452,219,109,6081.0,3270.0
0,0,0,0,0,0,0,0,0,270,261,262,295,327,316,267,198,140,74,58,42,0,0,0,0,6085.0,3274.0
0,0,0,0,0,0,0,54,194,476,547,623,696,737,751,675,486,333,196,128,85,54,26,4,0,6087.0,3276.0
0,271,158,77,68,72,147,613,1286,2370,3731,4917,6542,6719,6185,5591,5260,5274,5362,4804,3713,2569,1590,848,458,6114.0,3290.0
0,0,0,0,0,0,0,10,65,271,371,348,366,371,356,337,349,343,268,199,93,32,10,0,0,6198.0,3341.0
0,62,44,18,4,35,107,430,1032,1599,1955,2236,2557,2571,2428,2114,1717,1429,1276,1155,895,557,325,160,73,6270.0,3392.0
0,11,11,17,28,106,237,261,320,410,497,575,661,700,702,712,765,750,623,465,323,217,110,30,19,6272.0,3393.0
0,11,12,18,29,116,253,284,345,427,504,569,641,683,690,713,770,760,640,484,318,188,77,36,20,6278.0,3399.0
0,59,24,18,29,96,163,204,292,356,421,462,495,527,548,592,672,651,534,407,305,255,157,86,44,6279.0,3400.0
0,70,45,28,26,35,78,199,466,1152,1644,1895,2227,2291,2172,1868,1531,1229,971,816,649,450,297,154,99,6293.0,3408.0
0,112,43,3,3,7,136,326,447,1288,1681,1771,1944,1977,1933,1909,1753,1557,1340,1173,909,606,376,247,147,6295.0,3409.0
0,1,0,0,0,0,0,0,76,251,426,567,687,740,702,652,648,662,618,477,286,123,38,19,6,6298.0,3411.0
0,1,1,1,1,1,44,135,448,764,970,1338,1486,1482,1388,1329,1280,1190,919,667,367,157,58,18,5,6300.0,3413.0
0,0,0,0,0,0,0,4,56,175,197,260,398,399,320,240,209,224,210,132,73,19,3,0,0,6410.0,3496.0
0,0,0,0,0,0,0,2,70,322,477,617,697,737,715,754,778,720,578,368,216,91,37,6,1,6467.0,3535.0
0,0,0,0,0,0,0,0,0,169,272,553,746,774,718,710,794,753,588,393,313,140,25,0,0,6468.0,3536.0
0,8,1,1,1,29,91,166,341,726,1164,1402,1457,1338,1233,1235,1219,1214,1044,795,478,233,83,14,7,6469.0,3537.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554.0,3591.0
0,280,119,3,5,45,215,510,1157,2142,2992,5307,7352,7776,7506,6917,6540,6699,6899,6002,4451,2904,1798,893,512,6607.0,3630.0
0,0,0,0,0,0,0,194,369,695,968,1077,1369,1429,1306,1162,1065,1067,1066,1016,762,336,69,0,0,6638.0,3650.0
0,0,0,0,0,6,20,38,262,673,1074,1176,1382,1423,1294,1156,1051,908,696,543,367,147,46,5,0,6787.0,3750.0
0,23,9,4,4,4,25,283,525,940,1446,1780,2492,2422,2091,1765,1541,1429,1354,1244,1006,648,356,163,52,6829.0,3776.0
0,19,14,11,12,22,129,412,633,670,791,1392,2621,2742,2128,1731,1661,1713,1909,1766,1256,692,268,50,35,6844.0,3789.0
0,0,0,0,0,0,10,45,201,423,787,1399,1691,1748,1522,1352,1299,1277,1138,722,363,122,21,7,3,7015.0,3911.0
0,13,5,5,5,15,47,183,772,1595,2138,2830,3429,3700,3518,3240,2865,2585,2247,1684,1048,481,210,86,40,7051.0,3930.0
0,0,0,0,0,0,0,0,90,433,435,477,466,461,483,530,512,429,333,232,127,65,24,0,0,7060.0,3935.0
0,247,77,21,2,2,86,308,588,1406,2346,2648,3787,4313,4193,3812,3644,3750,4181,4340,3688,2552,1453,728,436,7086.0,3957.0
0,1,0,0,0,0,1,69,105,416,520,559,594,620,531,478,485,460,415,315,193,86,42,14,4,7087.0,3958.0
0,6,6,6,6,33,79,232,593,947,1376,1572,1734,1814,1770,1633,1508,1416,1204,841,530,284,128,49,16,7088.0,3959.0
0,1,1,1,1,1,1,8,66,186,414,445,442,438,439,454,437,404,302,223,131,54,19,3,1,7089.0,3960.0
0,74,28,2,2,7,166,222,613,1648,2430,2732,2988,3053,2909,2862,2672,2211,1834,1518,1157,719,353,135,89,7129.0,3990.0
0,39,15,5,4,18,154,414,775,1005,1358,1799,2664,2587,2011,1666,1665,1732,1706,1391,1041,699,405,187,65,7257.0,4073.0
0,40,14,4,4,10,107,349,755,1039,1365,1868,3169,3265,2561,2040,1926,1936,2076,1841,1419,899,508,242,55,7273.0,4087.0
0,0,0,0,0,0,0,47,70,149,191,193,230,227,192,241,234,263,256,194,104,35,14,6,0,7389.0,4148.0
0,193,145,96,73,82,206,707,1112,1522,2170,2695,3562,3505,3089,2845,2844,3099,3249,2739,1815,1094,777,492,241,7436.0,4179.0
0,11,4,0,0,4,20,51,109,422,669,791,1022,1169,1167,1146,1087,972,791,563,402,249,143,53,18,7485.0,4217.0
0,0,0,0,0,0,3,22,221,425,733,765,805,883,825,780,703,618,387,231,108,44,10,3,0,7486.0,4218.0
0,4,4,0,0,25,92,154,282,345,411,566,743,695,603,634,619,580,491,392,252,179,116,27,0,7487.0,4219.0
0,30,30,30,30,48,98,183,199,209,367,330,427,479,503,471,413,348,293,243,197,144,95,48,20,7488.0,4220.0
0,30,30,30,35,51,167,268,320,587,554,629,754,698,547,524,578,614,613,508,342,155,67,32,35,7489.0,4221.0
0,0,0,0,0,9,74,115,223,628,1094,1401,1803,1879,1667,1503,1595,1717,1510,1049,566,193,47,6,0,7491.0,4222.0
0,0,0,0,0,0,0,0,0,86,95,100,142,134,98,84,97,109,98,104,82,50,24,9,3,7492.0,4223.0
0,157,82,38,6,6,28,90,182,841,1292,1489,1804,1785,1725,1782,1925,1912,1700,1385,1030,705,416,212,103,7493.0,4224.0
0,0,0,0,0,0,0,0,3,14,29,50,98,105,76,48,37,38,42,42,32,19,10,4,0,7496.0,4226.0
0,1,1,1,1,1,6,15,28,37,45,48,71,83,82,79,87,99,104,91,67,43,21,6,2,7497.0,4227.0
0,0,0,0,0,0,0,0,0,60,85,80,65,60,55,35,15,0,0,0,0,0,0,0,0,7518.0,4242.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7555.0,4271.0
0,6,5,11,16,28,71,147,164,467,724,814,817,790,739,738,723,563,406,362,293,220,141,66,36,7571.0,4284.0
0,6,5,11,16,28,71,129,134,425,669,751,743,713,663,666,655,499,347,307,248,191,116,50,24,7572.0,4285.0
0,0,0,0,0,0,0,0,0,0,0,12,18,19,21,19,15,9,5,0,0,0,0,0,0,7626.0,4321.0
0,85,55,20,4,5,72,328,482,639,692,863,1386,1546,1391,1252,1238,1427,1645,1534,1105,656,376,196,112,7682.0,4355.0
0,64,58,52,39,35,89,187,285,395,353,359,397,338,299,333,349,373,307,220,171,136,111,74,53,7699.0,4367.0
0,0,0,0,0,0,33,44,66,77,88,77,55,44,22,11,11,11,11,22,33,33,22,11,0,7789.0,4429.0
0,28,17,14,15,25,111,360,573,641,809,1380,2574,2697,2117,1738,1649,1647,1819,1690,1209,681,290,74,50,7845.0,4470.0
0,1,1,1,1,1,23,75,106,159,194,178,235,251,234,214,238,286,341,297,226,143,67,10,1,7857.0,4478.0
0,11,4,4,4,4,51,282,668,1330,1970,2577,3847,3860,3367,2929,2566,2368,2155,1907,1535,996,468,175,63,8046.0,4610.0
0,2,0,0,0,0,116,128,220,252,369,397,437,417,410,382,350,368,309,235,167,101,47,36,18,8200.0,4697.0
0,0,0,0,0,0,0,0,23,70,101,89,58,31,31,81,110,98,65,34,14,4,0,0,0,8225.0,4714.0
0,0,0,0,0,0,0,0,80,143,195,205,190,189,199,183,128,72,32,15,9,0,0,0,0,8239.0,4721.0
0,327,186,76,52,32,190,666,1277,2893,4784,5789,7722,7988,7290,6523,5955,5521,4657,4009,3056,2040,1201,646,345,8240.0,4722.0
0,3,2,2,2,2,88,308,398,494,649,899,1004,986,922,843,791,744,671,491,303,167,106,60,31,8241.0,4723.0
0,189,82,17,28,50,281,759,1465,2525,3594,5953,7797,8141,7801,7180,6786,6766,6482,5326,3790,2240,1158,568,328,8268.0,4742.0
0,1,0,0,0,0,8,27,51,291,587,660,808,805,831,852,813,752,640,445,310,138,61,11,2,8576.0,4952.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8771.0,5067.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8781.0,5074.0
0,120,52,35,31,26,89,386,899,1384,1859,2527,3436,3689,3419,3149,3251,3962,4650,4280,3337,2128,1114,487,289,9072.0,5252.0
0,96,65,80,59,99,124,284,349,412,574,559,570,586,572,523,483,477,411,330,266,197,151,143,137,9076.0,5255.0
0,0,0,0,0,0,0,2,70,383,755,854,950,984,961,954,932,836,658,394,219,88,37,6,1,9214.0,5338.0
0,10,0,1,1,1,1,24,42,66,90,153,211,216,237,290,368,397,395,357,265,153,104,47,20,9262.0,5366.0
0,0,0,0,0,0,0,13,161,349,452,498,517,543,577,582,531,416,374,373,282,178,65,6,0,9355.0,5415.0
0,0,0,0,0,0,0,27,40,99,58,76,99,99,81,99,117,76,27,4,0,0,0,0,0,9377.0,5427.0
0,0,0,0,0,0,35,225,514,640,1010,1138,1288,1325,1254,1161,1006,823,617,505,336,140,46,10,1,9382.0,5431.0
0,2,1,1,1,8,158,491,808,989,1200,1560,2647,2546,1916,1490,1436,1612,1781,1686,1224,735,352,87,25,9383.0,5432.0
0,94,28,21,17,12,49,287,802,1375,1981,2602,3196,3367,3211,2951,3004,3483,4056,3812,3003,1936,971,394,240,9384.0,5433.0
0,46,11,3,3,3,44,124,325,742,960,1188,1904,1927,1746,1499,1313,1263,1219,1106,870,637,387,216,104,9385.0,5434.0
0,57,15,7,7,13,120,215,413,752,1070,1442,2139,2211,2120,1991,1861,1751,1682,1572,1296,942,706,442,159,9386.0,5435.0
0,2,10,2,2,2,10,201,500,986,1773,2156,2658,2578,2319,2197,2218,2199,1938,1510,1044,650,371,146,57,9387.0,5436.0
0,0,0,0,0,0,0,107,132,191,207,228,232,207,174,143,115,105,91,75,52,29,12,0,0,9388.0,5437.0
0,0,0,0,0,0,0,26,44,58,57,93,141,146,120,81,48,40,42,34,15,4,0,0,0,9411.0,5451.0
0,1,1,1,1,1,14,47,209,435,738,863,1015,1050,1028,1051,1054,966,745,510,308,150,57,8,2,9722.0,5680.0
0,0,0,0,0,0,0,0,0,0,0,0,24,28,25,24,31,43,48,40,24,10,2,0,0,9770.0,5713.0
0,10,6,6,6,6,29,95,270,354,569,660,779,808,746,713,721,649,461,348,238,141,82,40,25,9852.0,5770.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9970.0,5857.0
0,0,0,0,0,0,38,54,124,266,719,784,860,876,808,721,696,625,448,266,130,43,6,0,0,10020.0,5892.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10085.0,5935.0
0,102,47,30,26,21,77,340,784,1029,1348,2203,3375,3570,3101,2728,2803,3297,3770,3275,2462,1591,937,474,262,10221.0,6028.0
0,102,47,30,26,21,48,272,797,895,942,1571,2713,2870,2390,2036,2132,2692,3285,3050,2391,1550,847,363,243,10222.0,6029.0
0,209,109,23,23,12,87,416,872,1865,2640,3106,4294,4304,3897,3559,3180,2838,2369,1944,1472,937,521,284,171,10599.0,6190.0
0,1,0,0,0,0,45,38,116,166,514,1919,2747,3013,2974,2859,2766,2714,2502,2237,1477,505,75,12,3,11016.0,6446.0
0,0,0,0,0,0,0,17,143,169,179,299,415,405,345,324,309,265,254,189,100,30,5,0,0,11223.0,6593.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11330.0,6672.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11334.0,6674.0
0,0,0,0,0,0,0,0,0,0,45,45,36,27,0,0,0,0,0,0,0,0,0,0,0,11341.0,6680.0
0,0,0,0,0,17,104,224,663,1255,1586,1781,1766,1564,1458,1412,1254,852,649,521,345,156,85,14,3,11481.0,6784.0
0,0,0,0,0,0,0,29,70,104,119,111,94,82,92,94,72,33,0,0,0,0,0,0,0,11492.0,6795.0
0,316,199,53,28,16,123,537,1221,2932,4503,5654,7375,7664,7004,6182,5278,4519,3466,2563,1804,1188,753,423,266,11507.0,6805.0
0,0,0,0,0,0,22,46,155,202,273,277,277,283,266,220,185,175,142,122,82,35,8,1,0,11580.0,6855.0
0,0,0,0,0,20,77,133,144,186,175,174,358,381,312,227,210,260,292,247,157,70,18,0,0,11774.0,6974.0
0,0,0,0,0,0,0,80,46,33,46,53,60,60,53,46,33,20,6,0,0,0,0,0,0,11775.0,6975.0
0,0,0,0,0,0,109,278,321,471,785,869,912,921,915,862,759,711,663,507,253,104,34,2,0,11776.0,6976.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11787.0,6987.0
0,0,0,0,0,0,0,0,0,99,228,298,309,304,307,300,281,209,10,0,0,0,0,0,0,11981.0,7126.0
0,92,47,27,27,26,121,206,447,1101,1710,2311,2999,3263,3174,2948,2792,2660,2552,2205,1714,1139,582,278,178,12192.0,7246.0
0,35,5,5,5,11,85,156,405,826,1470,2031,2600,2911,2827,2664,2511,2434,2284,1978,1466,941,491,264,107,12193.0,7247.0
0,205,85,0,0,1,74,401,652,1389,2246,2746,3708,3924,3655,3276,3197,3273,3315,3076,2504,1676,959,432,218,12250.0,7282.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12251.0,7283.0
0,0,0,0,0,0,39,74,230,330,341,359,440,419,414,443,402,350,279,232,199,94,11,1,0,12252.0,7284.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12298.0,7321.0
0,7,1,1,1,40,78,180,416,627,890,996,1220,1301,1260,1253,1317,1359,1299,1087,861,604,350,152,72,12403.0,7394.0
0,0,0,0,0,0,91,249,435,910,1363,1532,1728,1799,1658,1413,1376,1414,1122,756,380,154,31,11,0,12610.0,7537.0
0,1,0,0,0,0,17,47,176,609,906,1043,1133,1196,1246,1241,1212,1163,1023,809,514,267,104,43,10,12611.0,7538.0
0,0,0,0,0,0,29,93,165,440,677,775,905,934,821,663,523,477,424,326,194,77,12,0,0,12633.0,7552.0
0,0,0,0,0,0,0,0,0,0,0,6,7,9,14,19,21,20,14,0,0,0,0,0,0,12881.0,7717.0
0,0,0,0,0,0,0,0,0,4,6,6,5,5,55,63,64,67,68,63,45,23,0,0,0,13000.0,7796.0
0,277,174,102,79,88,214,746,1392,1868,2793,3510,4722,4862,4435,4055,3961,4299,4679,4343,3277,2126,1371,811,406,13034.0,7822.0
0,0,0,0,0,0,0,70,393,639,769,831,853,975,1032,1030,1064,1015,851,732,520,186,25,0,0,13087.0,7856.0
0,0,0,0,0,0,0,0,0,0,57,130,112,139,163,124,82,70,67,40,12,0,0,0,0,13290.0,7979.0
0,76,32,18,22,52,92,203,699,1621,1985,2061,2256,2498,2493,2463,2378,2342,2445,2248,2036,1439,833,341,109,13419.0,8060.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13484.0,8100.0
0,178,74,0,0,1,85,405,742,1272,2180,2696,3482,3688,3477,3196,3071,3154,3418,3264,2562,1637,933,399,186,13549.0,8139.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13584.0,8158.0
0,0,0,0,0,0,0,1,1,1,0,1,1,2,3,4,16,52,75,51,38,45,22,3,1,13880.0,8383.0
0,0,0,0,0,0,0,0,61,171,276,297,319,342,312,232,176,124,54,22,9,0,0,0,0,13886.0,8388.0
0,3,3,3,3,3,14,108,216,384,485,592,852,735,610,548,481,366,264,166,76,37,15,5,3,14000.0,8447.0
0,100,98,60,0,0,0,1,4,173,295,485,548,539,533,566,581,619,628,513,349,175,56,26,0,14176.0,8562.0
0,0,0,0,0,0,20,30,40,66,67,72,101,105,66,83,141,157,153,124,65,20,2,0,0,14213.0,8590.0
0,11,24,39,55,22,95,210,270,663,915,982,1037,1047,1032,1062,1064,944,674,472,302,184,131,74,32,14232.0,8601.0
0,150,84,23,23,12,171,701,1506,3058,4507,5245,6473,6495,5827,5229,4343,3383,2410,1803,1400,928,466,246,140,14357.0,8681.0
0,0,0,0,0,0,46,130,286,358,593,667,673,701,751,785,721,603,418,239,107,28,8,0,0,14399.0,8699.0
0,0,0,0,0,0,0,0,0,0,17,29,35,38,32,50,44,5,0,0,0,0,0,0,0,14586.0,8823.0
0,0,0,0,0,0,20,78,210,241,387,1774,2551,2801,2723,2551,2447,2358,2159,1898,1242,417,38,2,0,14634.0,8860.0
0,0,0,0,0,0,0,28,109,271,569,631,737,716,597,457,355,286,258,221,144,66,9,0,0,14718.0,8919.0
0,3,2,2,2,2,75,231,414,609,722,870,1249,1414,1267,1137,1175,1313,1225,1107,842,522,272,133,19,14729.0,8925.0
0,59,10,1,1,1,105,178,487,984,1339,1747,2770,2964,2775,2500,2490,2679,2895,2601,2095,1568,885,435,175,14748.0,8938.0
0,0,0,0,0,0,12,27,55,125,152,138,115,114,136,159,173,165,166,133,52,18,1,0,0,14800.0,8976.0
0,0,0,0,0,0,0,18,179,613,919,953,1056,1047,938,859,764,603,279,136,57,20,0,0,0,14859.0,9014.0
0,1,0,0,0,17,45,96,129,301,445,514,602,651,674,787,865,881,850,647,417,248,119,51,12,14917.0,9053.0
0,67,42,31,26,28,34,47,60,244,563,729,1027,1087,1112,1120,1177,1079,972,944,721,509,364,201,119,15243.0,9278.0
0,0,0,0,0,0,21,81,233,217,327,347,356,383,372,274,197,171,169,180,163,105,63,33,12,15279.0,9297.0
0,21,8,0,0,0,13,26,254,430,663,779,734,753,801,859,909,873,797,607,431,237,136,88,62,15325.0,9327.0
0,46,37,10,14,40,141,362,498,926,1538,2014,2173,2125,1946,1825,1788,1835,1775,1521,1073,562,228,106,49,15464.0,9421.0
0,0,0,0,0,0,32,53,66,257,278,262,275,285,254,272,402,426,299,172,75,34,10,0,0,15544.0,9466.0
0,0,0,0,0,0,37,63,8,28,39,39,28,14,21,53,0,6,4,0,0,0,0,0,0,15780.0,9615.0
0,8,1,1,1,29,91,166,399,1083,1668,1832,1865,1761,1709,1753,1665,1550,1200,885,505,241,83,14,7,15783.0,9617.0
0,72,15,2,2,2,94,410,793,1498,1738,1759,2331,2551,2421,2366,2390,2529,2842,2515,1835,1169,618,274,117,15916.0,9704.0
0,0,0,0,0,0,0,0,0,0,20,33,33,33,40,46,46,46,46,33,6,0,0,0,0,15928.0,9714.0
0,0,0,0,0,0,2,8,14,48,54,62,71,69,63,65,81,100,100,72,31,2,2,0,0,15944.0,9726.0
0,28,25,10,5,45,67,85,138,195,325,334,352,405,478,546,513,366,245,175,93,53,33,25,16,16054.0,9803.0
0,28,25,10,5,45,131,156,143,104,88,63,56,69,89,107,124,140,137,96,69,48,33,25,16,16055.0,9804.0
0,59,23,17,28,86,146,180,266,326,379,438,525,594,634,672,739,725,626,515,421,330,206,80,43,16072.0,9816.0
0,0,0,0,0,16,44,91,207,829,1227,1253,1179,1107,1267,1283,1076,699,287,224,130,72,29,16,8,16082.0,9824.0
0,40,13,7,7,7,58,157,519,1055,1279,1473,1857,1854,1817,1834,1919,2014,1960,1847,1414,924,528,231,127,16131.0,9856.0
0,0,0,0,0,0,96,423,437,968,1327,1495,1547,1475,1436,1461,1486,1399,1118,614,323,154,62,16,12,16222.0,9910.0
0,28,12,4,12,17,34,167,401,683,915,1214,1332,1349,1274,1223,1176,1118,1057,865,550,247,95,22,12,16374.0,10018.0
0,0,0,0,0,0,25,88,367,553,844,991,979,857,874,880,787,589,353,196,124,97,41,6,6,16456.0,10073.0
0,322,152,23,23,16,119,465,1286,2688,4126,5316,7069,7486,6874,6091,5375,4931,4611,3983,3120,2113,1272,657,365,16743.0,10280.0
0,1,0,0,1,0,11,22,34,42,117,118,113,104,90,76,82,111,100,77,31,1,1,1,0,16756.0,10291.0
0,0,0,0,0,0,0,0,0,0,0,22,33,43,48,48,41,30,0,0,0,0,0,0,0,16897.0,10385.0
0,0,0,0,4,4,42,118,96,293,562,617,624,608,639,678,669,604,435,294,132,73,9,4,4,16908.0,10390.0
0,0,0,0,0,0,0,0,97,388,498,497,471,456,434,394,301,210,111,47,12,0,0,0,0,16909.0,10391.0
0,0,0,0,0,0,0,0,0,260,340,355,444,490,454,405,361,301,240,165,100,36,0,0,0,17043.0,10453.0
0,2,1,1,1,15,184,537,792,906,1117,1394,2344,2321,1774,1389,1425,1615,1726,1591,1118,654,319,85,25,17227.0,10573.0
