,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,id,index
0,15,3,2,5,15,79,199,762,1386,1936,2749,3068,2970,2685,2459,2397,2375,2023,1576,1070,522,242,102,44,7051.0,3930.0
0,0,0,0,0,0,0,0,63,499,533,592,571,533,488,470,444,386,364,272,81,29,9,0,0,7060.0,3935.0
0,246,96,27,2,2,90,441,844,1431,2035,2480,3330,3561,3351,3176,3091,3219,3602,3803,3523,2583,1513,771,511,7086.0,3957.0
0,0,0,0,0,0,3,93,262,586,569,601,636,623,536,463,448,452,421,359,265,90,39,6,2,7087.0,3958.0
0,6,8,12,18,31,81,235,630,1029,1487,1579,1581,1492,1377,1317,1219,1106,1020,775,505,265,122,34,6,7088.0,3959.0
0,1,1,1,1,1,0,9,57,222,443,468,471,440,430,446,415,376,273,186,108,49,16,5,1,7089.0,3960.0
0,40,15,3,3,5,100,231,619,1593,2474,2941,3327,3336,2852,2465,2343,2295,2076,1890,1499,856,501,259,139,7129.0,3990.0
0,25,10,4,4,28,162,462,737,921,1393,1859,2792,2497,1858,1582,1570,1698,1749,1574,1236,838,477,220,75,7257.0,4073.0
0,25,10,3,3,16,127,445,761,1081,1622,2241,3486,3057,2177,1740,1687,1824,2056,1906,1448,885,480,263,70,7273.0,4087.0
0,0,0,0,0,0,0,2,52,118,104,101,212,246,224,227,207,261,319,252,110,22,7,1,0,7389.0,4148.0
0,170,117,79,71,71,186,789,1309,2075,2950,3381,4303,4365,3793,3341,3048,3072,3131,2797,1893,1186,884,618,358,7436.0,4179.0
0,5,0,0,0,3,23,73,136,365,652,1052,1153,1106,1004,915,853,842,851,732,462,255,122,46,26,7485.0,4217.0
0,0,0,0,0,0,61,19,245,785,932,846,873,884,862,834,704,446,200,162,90,30,14,6,0,7486.0,4218.0
0,0,0,4,0,23,161,208,290,477,605,675,743,755,671,576,562,643,637,547,353,199,86,23,13,7487.0,4219.0
0,12,21,30,39,48,134,222,186,174,453,454,470,422,383,341,331,325,337,321,266,180,116,77,40,7488.0,4220.0
0,40,40,35,35,61,184,276,333,516,532,630,662,595,503,500,500,598,664,479,261,145,82,46,44,7489.0,4221.0
0,0,0,0,0,22,105,184,268,577,1146,1430,1843,1807,1526,1346,1288,1304,1341,1100,584,237,60,4,0,7491.0,4222.0
0,0,0,0,0,0,0,0,0,57,64,71,125,143,96,77,92,109,99,105,91,63,36,16,5,7492.0,4223.0
0,81,63,45,6,6,17,108,210,737,1227,1408,1571,1539,1559,1650,1682,1652,1476,1280,1034,661,371,194,95,7493.0,4224.0
0,0,0,0,0,0,0,7,25,63,112,143,183,172,144,117,101,73,53,49,34,32,7,2,0,7496.0,4226.0
0,1,1,1,1,1,8,20,36,64,86,90,102,99,93,83,86,100,115,115,92,60,32,14,5,7497.0,4227.0
0,0,0,0,0,0,0,0,0,100,100,80,60,45,35,20,10,5,0,0,0,0,0,0,0,7518.0,4242.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7555.0,4271.0
0,11,8,11,13,13,73,173,180,470,748,782,814,718,727,811,746,631,519,507,429,318,195,67,28,7571.0,4284.0
0,11,8,11,13,13,73,117,120,411,702,741,778,675,677,753,685,559,439,441,359,250,162,59,28,7572.0,4285.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7626.0,4321.0
0,85,56,26,4,5,66,252,453,811,1027,1197,1583,1643,1450,1194,1073,1234,1396,1379,1098,709,458,247,134,7682.0,4355.0
0,45,39,33,27,51,200,330,371,356,284,289,295,267,261,289,289,297,276,263,219,162,110,61,39,7699.0,4367.0
0,0,0,0,0,0,66,88,66,55,55,55,44,22,22,22,22,33,33,44,44,33,33,22,11,7789.0,4429.0
0,32,20,21,22,35,149,391,629,835,1289,1763,2741,2650,2069,1799,1773,1777,1889,1692,1238,761,371,129,70,7845.0,4470.0
0,1,1,1,1,0,56,101,96,135,204,239,317,350,333,282,282,333,410,407,328,191,107,23,3,7857.0,4478.0
0,21,7,4,4,4,56,480,910,1593,2385,3071,4265,4076,3297,2715,2498,2663,2593,2319,1853,1247,676,240,79,8046.0,4610.0
0,7,0,0,0,0,112,110,150,272,282,287,448,379,324,339,379,358,339,284,188,89,31,19,9,8200.0,4697.0
0,0,0,0,0,0,0,0,29,81,99,100,79,40,44,53,46,46,61,46,14,2,0,0,0,8225.0,4714.0
0,0,0,0,0,0,0,0,87,175,224,242,232,214,200,180,138,84,30,18,9,0,0,0,0,8239.0,4721.0
0,192,115,45,34,31,232,754,1636,3941,6005,7075,9549,9418,7823,6640,6071,5777,5339,4637,3632,2587,1579,806,440,8240.0,4722.0
0,8,2,2,2,2,93,261,350,478,645,884,926,826,720,714,743,725,589,448,360,222,133,76,31,8241.0,4723.0
0,194,52,27,34,54,406,938,1695,2463,3406,5860,7569,7656,6994,6303,6067,6309,6519,5734,4192,2508,1237,586,262,8268.0,4742.0
0,0,0,0,0,0,6,32,64,362,685,775,925,909,777,741,855,862,740,500,351,193,86,17,4,8576.0,4952.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8771.0,5067.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8781.0,5074.0
0,176,48,33,27,28,82,376,868,1347,1879,2290,3089,3156,2787,2544,2778,3367,4025,4035,3467,2336,1251,568,277,9072.0,5252.0
0,119,92,82,83,110,154,278,361,497,634,666,712,657,549,468,395,344,285,250,215,187,161,153,132,9076.0,5255.0
0,0,0,0,0,0,0,2,115,402,652,799,908,909,856,782,729,608,464,340,241,106,41,8,1,9214.0,5338.0
0,9,0,1,1,1,1,42,53,58,69,121,201,201,203,235,193,229,278,318,277,157,68,47,30,9262.0,5366.0
0,0,0,0,0,0,0,4,81,443,606,582,601,648,601,546,460,399,383,333,219,94,32,18,0,9355.0,5415.0
0,0,0,0,0,0,0,4,13,22,31,31,27,18,36,59,27,22,31,27,0,0,0,0,0,9377.0,5427.0
0,0,0,0,0,0,53,231,483,632,1097,1250,1358,1355,1315,1230,1101,996,911,860,591,249,62,14,0,9382.0,5431.0
0,3,1,1,1,13,192,528,903,1124,1434,1591,2738,2613,1801,1409,1460,1694,1925,1821,1337,824,408,112,35,9383.0,5432.0
0,139,32,19,13,14,44,316,768,1241,1902,2460,2990,3119,2863,2646,2735,3022,3473,3574,3022,1941,1000,458,257,9384.0,5433.0
0,37,13,3,3,11,73,139,333,688,932,1192,1854,1918,1663,1394,1285,1342,1461,1466,1177,802,552,253,119,9385.0,5434.0
0,51,17,7,7,15,133,265,517,860,1173,1508,2118,2171,1975,1807,1743,1755,1753,1715,1364,961,613,387,188,9386.0,5435.0
0,14,2,2,2,10,10,119,483,1088,1936,2312,2656,2648,2328,2110,2064,2079,1948,1649,1199,673,340,135,41,9387.0,5436.0
0,0,0,0,0,0,0,102,130,162,187,208,213,189,146,106,75,70,67,58,44,22,8,0,0,9388.0,5437.0
0,0,0,0,0,0,0,21,36,49,53,68,107,110,102,89,68,69,70,51,30,11,0,0,0,9411.0,5451.0
0,1,1,1,1,1,19,46,194,416,860,883,958,925,872,849,830,788,716,552,332,148,46,14,2,9722.0,5680.0
0,0,0,0,0,0,0,0,0,0,0,0,22,24,23,19,19,33,47,40,28,18,8,0,0,9770.0,5713.0
0,14,6,6,6,6,35,89,256,319,544,659,791,790,693,618,625,612,529,391,248,139,73,31,14,9852.0,5770.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9970.0,5857.0
0,0,0,0,0,0,24,42,144,320,671,775,900,841,758,731,669,549,490,345,161,36,5,0,0,10020.0,5892.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10085.0,5935.0
0,164,43,28,22,23,70,299,669,957,1417,2053,3190,3108,2467,2123,2331,2735,3159,3078,2558,1653,907,515,236,10221.0,6028.0
0,159,43,28,22,23,47,214,593,782,944,1374,2385,2402,1937,1678,1779,2186,2662,2746,2382,1606,865,410,217,10222.0,6029.0
0,111,61,24,2,1,104,538,1102,2125,2969,3700,4856,4614,3746,3179,2926,2882,2628,2397,1811,1146,611,314,180,10599.0,6190.0
0,0,0,0,0,0,31,48,78,125,411,1551,1953,1922,1797,1678,1588,1667,1789,1773,1199,467,120,26,3,11016.0,6446.0
0,0,0,0,0,0,2,9,173,230,309,350,478,491,417,353,341,365,381,339,184,39,11,0,0,11223.0,6593.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11330.0,6672.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11334.0,6674.0
0,0,0,0,0,0,0,0,0,31,81,85,98,104,97,78,57,41,15,10,2,1,0,0,0,11341.0,6680.0
0,0,0,0,0,50,139,209,656,1107,1519,1673,1633,1453,1301,1168,1060,800,660,553,323,149,62,9,1,11481.0,6784.0
0,0,0,0,0,0,0,19,92,137,141,126,97,95,103,121,155,121,0,0,0,0,0,0,0,11492.0,6795.0
0,169,101,38,4,1,144,606,1390,3643,5326,6700,8834,8531,7163,6022,5204,4582,3739,3059,2335,1592,951,464,279,11507.0,6805.0
0,0,0,0,0,0,17,28,115,168,247,251,252,266,287,263,230,208,119,87,59,36,15,0,0,11580.0,6855.0
0,0,0,0,0,24,76,138,140,131,159,184,345,295,242,204,177,218,262,235,168,86,34,0,0,11774.0,6974.0
0,0,0,0,0,0,0,20,26,53,105,105,64,64,70,57,28,11,0,0,0,0,0,0,0,11775.0,6975.0
0,0,0,0,0,0,180,226,283,483,777,886,872,790,710,689,663,612,590,487,285,119,19,2,0,11776.0,6976.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11787.0,6987.0
0,0,0,0,0,0,0,0,0,75,264,333,332,309,291,314,297,190,8,0,0,0,0,0,0,11981.0,7126.0
0,95,47,20,20,23,130,269,512,1280,1745,2300,2928,2927,2671,2484,2325,2168,2242,2170,1826,1233,645,362,214,12192.0,7246.0
0,27,5,5,5,15,97,187,440,942,1633,2167,2733,2777,2542,2292,2090,1958,1971,1943,1585,1058,557,270,125,12193.0,7247.0
0,106,33,0,0,8,106,439,704,1729,2534,3270,4637,4516,3818,3397,3441,3784,4214,3784,2894,1934,1167,587,297,12250.0,7282.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12251.0,7283.0
0,0,0,0,0,0,103,47,314,372,410,515,684,635,530,569,511,406,308,214,138,75,23,1,0,12252.0,7284.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12298.0,7321.0
0,18,26,26,38,53,105,219,501,633,847,976,1282,1296,1226,1112,1058,1042,1085,1053,946,731,381,131,49,12403.0,7394.0
0,0,0,0,0,0,56,221,485,964,1319,1468,1602,1584,1496,1425,1331,1143,920,732,491,223,37,19,0,12610.0,7537.0
0,1,0,0,0,0,34,47,259,789,978,1032,1135,1128,1059,972,880,806,790,686,407,197,72,13,4,12611.0,7538.0
0,0,0,0,0,0,65,142,194,498,981,1152,1254,1058,906,893,857,779,628,469,266,120,43,1,0,12633.0,7552.0
0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,4,4,4,9,0,0,0,0,0,0,12881.0,7717.0
0,0,0,0,0,0,0,0,0,2,72,81,66,53,62,79,74,46,19,0,0,0,0,0,0,13000.0,7796.0
0,249,164,95,80,78,229,888,1650,2508,3683,4269,5384,5444,4811,4300,4040,4224,4566,4389,3317,2235,1556,965,534,13034.0,7822.0
0,0,0,0,0,0,66,30,263,710,832,794,960,986,961,938,939,934,908,782,460,183,54,0,0,13087.0,7856.0
0,0,0,0,0,0,0,0,0,0,63,47,31,104,127,136,121,96,59,38,20,0,0,0,0,13290.0,7979.0
0,64,30,15,29,48,97,242,821,1718,2182,2276,2520,2497,2231,2074,2056,2225,2455,2392,2143,1516,850,391,211,13419.0,8060.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13484.0,8100.0
0,77,19,0,0,1,111,407,692,1318,2143,3166,4191,4074,3506,3202,3238,3424,3928,3781,3000,1923,1099,533,235,13549.0,8139.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13584.0,8158.0
0,0,0,0,0,0,0,3,4,5,5,4,2,2,4,10,17,21,22,22,23,20,15,9,4,13880.0,8383.0
0,0,0,0,0,0,0,0,81,196,285,336,379,359,312,267,217,153,42,9,0,0,0,0,0,13886.0,8388.0
0,3,3,3,3,3,7,120,294,465,513,564,668,566,421,379,381,338,287,238,131,54,10,4,3,14000.0,8447.0
0,0,0,0,0,0,0,1,3,155,279,478,510,524,545,585,587,518,516,513,339,163,49,12,0,14176.0,8562.0
0,0,0,0,0,0,21,43,93,147,157,169,255,223,187,199,221,196,134,106,80,35,5,0,0,14213.0,8590.0
0,1,5,22,33,58,141,226,251,717,949,988,950,986,1027,1014,936,806,579,411,273,166,131,104,54,14232.0,8601.0
0,91,49,28,2,1,212,915,1922,3901,5286,6162,7692,7177,5996,5154,4436,3733,2913,2379,1854,1234,657,287,152,14357.0,8681.0
0,0,0,0,0,0,26,98,273,416,638,763,729,701,700,669,587,480,310,179,72,14,1,0,0,14399.0,8699.0
0,0,0,0,0,0,0,0,0,0,32,44,50,50,44,35,26,14,8,0,0,0,0,0,0,14586.0,8823.0
0,0,0,0,0,0,40,100,206,220,286,1415,1912,1857,1646,1482,1410,1428,1472,1458,985,375,67,9,0,14634.0,8860.0
0,0,0,0,0,0,0,31,142,347,635,762,907,880,660,527,463,412,399,349,231,126,67,37,7,14718.0,8919.0
0,6,2,2,2,8,74,169,407,747,873,1078,1410,1422,1278,1133,1143,1255,1293,1171,914,580,330,146,31,14729.0,8925.0
0,63,18,1,1,6,158,145,482,1024,1505,2017,2944,2808,2445,2313,2401,2688,3055,2977,2494,1669,1022,447,162,14748.0,8938.0
0,0,0,0,0,0,17,34,170,275,275,253,200,142,146,224,238,188,111,90,59,26,0,0,0,14800.0,8976.0
0,0,0,0,0,0,0,31,275,795,1161,1115,1051,1022,1019,1000,868,610,257,137,56,10,0,0,0,14859.0,9014.0
0,0,0,0,0,16,45,90,115,240,429,494,525,551,590,635,667,672,632,481,377,229,116,57,12,14917.0,9053.0
0,75,47,31,25,44,59,79,125,410,770,904,1154,1101,959,879,932,942,959,777,608,451,305,193,115,15243.0,9278.0
0,1,0,0,0,0,29,96,209,264,291,308,349,376,313,285,259,249,251,201,164,107,71,30,8,15279.0,9297.0
0,35,16,0,0,0,15,26,245,417,626,752,821,793,735,713,741,769,695,594,399,191,108,64,57,15325.0,9327.0
0,31,30,2,16,36,133,309,471,884,1404,1766,1802,1700,1614,1565,1532,1591,1565,1458,1102,583,298,129,69,15464.0,9421.0
0,0,0,0,0,0,20,50,82,223,304,253,230,283,367,392,405,389,286,186,101,49,5,0,0,15544.0,9466.0
0,0,0,0,0,0,34,100,8,32,57,85,100,96,75,46,25,9,9,0,0,0,0,0,0,15780.0,9615.0
0,2,2,3,15,35,139,259,647,1214,1708,1900,2118,2083,1930,1698,1504,1547,1442,1199,758,340,94,14,4,15783.0,9617.0
0,42,7,2,2,2,110,462,1044,1527,1434,1604,2077,2150,1972,1870,1884,2185,2589,2539,1951,1246,628,267,124,15916.0,9704.0
0,0,0,0,0,0,0,0,0,0,46,46,26,40,53,6,6,33,53,53,26,6,0,0,0,15928.0,9714.0
0,0,0,0,0,0,2,8,14,43,58,75,84,91,90,67,51,47,47,38,19,2,2,0,0,15944.0,9726.0
0,16,15,0,27,67,85,85,118,247,449,479,519,488,428,373,362,298,193,156,117,85,52,26,9,16054.0,9803.0
0,16,15,0,27,67,162,162,116,117,103,98,106,122,135,135,146,151,149,130,107,83,52,26,9,16055.0,9804.0
0,28,23,15,26,72,117,157,260,357,446,497,544,547,530,497,501,510,469,421,346,248,152,46,33,16072.0,9816.0
0,4,0,0,8,21,86,133,290,782,1055,992,937,922,874,850,666,503,303,245,144,72,29,20,12,16082.0,9824.0
0,61,10,2,2,7,51,128,539,1208,1481,1571,1855,1912,1855,1756,1673,1687,1736,1730,1443,1075,711,434,272,16131.0,9856.0
0,0,0,0,0,0,132,333,458,1097,1383,1504,1697,1492,1350,1387,1283,1254,1154,663,343,155,60,24,13,16222.0,9910.0
0,12,12,9,12,14,63,139,311,661,873,1212,1260,1190,1064,951,967,1084,1202,1041,766,419,151,12,12,16374.0,10018.0
0,0,0,0,0,6,12,61,412,651,957,1002,1181,1182,1176,1143,956,752,411,156,106,79,23,0,0,16456.0,10073.0
0,203,106,28,2,1,154,558,1409,3298,5034,6250,8359,8266,6966,5857,5264,4882,4726,4244,3367,2239,1303,650,348,16743.0,10280.0
0,1,0,0,1,2,8,12,17,19,104,116,128,133,79,55,46,59,54,52,27,2,1,1,1,16756.0,10291.0
0,0,0,0,0,0,0,0,0,0,0,19,22,24,24,22,17,12,0,0,0,0,0,0,0,16897.0,10385.0
0,4,0,0,0,4,80,174,144,318,592,569,602,683,735,708,690,644,516,357,177,76,11,4,4,16908.0,10390.0
0,0,0,0,0,0,0,0,114,422,538,549,551,497,416,374,293,207,90,30,0,0,0,0,0,16909.0,10391.0
0,0,0,0,0,0,0,0,0,303,391,429,439,435,420,386,331,275,219,183,118,38,0,0,0,17043.0,10453.0
0,3,1,1,1,25,229,598,903,985,1240,1392,2447,2447,1710,1341,1408,1700,1929,1790,1262,739,365,110,35,17227.0,10573.0
